Codigo,Tipo,Nombre,Dir,Ciudad,Prov,CP,Tel
P0037,7.0,BIMAR ITALIA(*),VIALE KENNEDY,FOSSALTA DI PORTOGRUARO,VENECIA (ITALIA),30025,
P0038,1.0,HEIMP,ROGER DE LLURIA,BARCELONA,BARCELONA,08009,934671189
P0039,1.0,FIVAC*,"C.   INDUSTRIA , 48",SANT ANDREU DE LA BARCA,BARCELONA,08740,
P0040,1.0,NATURLAND*,C/   CAÑADA, ,MADRID,28850,
P0041,1.0,BENELINE*,AVDA VALGRANDE,ALCOBENDAS,MADRID,28108,
P0042,1.0,FUSHIMA,POLIGONO INDUSTRIAL GUARNIZO,GUARNIZO,CANTABRIA,39611,902150830
P0043,1.0,BAYER HISPANIA,AV   BAIX LLOBREGAT,SANT JOAN DESP,BARCELONA,08970,900101334
P0044,1.0,QUAL EUROPA,C/   OCHANDIANO, ,MADRID,28023,
P0045,1.0,ANACLIN,C/   REGORDOÑO,MOSTOLES,MADRID,28936,
P0046,1.0,BIOTAP,C/   SANT GALDERIC,SANT POL DE MAR,BARCELONA,08395,937604998
P0047,1.0,BESCANSA,POLÍGONO INDUSTRIAL DEL TAMBRE VIA PASTEUR,SANTIAGO DE COMPOSTELA,LA CORUÑA,15890,981958002
P0048,1.0,SABINCO*,"C/   VALLÈS, 96-102",SANT CUGAT DEL VALLES,BARCELONA,08172,935901880
P0049,1.0,FRANCISCA B,AVDA ABARAN,CIEZA,MURCIA,30530,
P0050,1.0,LIDA*,AVDA CARRILET 293-299,L`HOSPITALET DE LLOBREGAT,BARCELONA,08907,
P0051,1.0,BIOS D*,PZA  DOCTOR SERES,TORRESERONA,LLEIDA,25001,
P0052,1.0,J MARTIN Q-FCA,PZA  DE LA IGLESIA,HOYO DE MANZANARES,MADRID,28240,
P0053,1.0,ESPONJAS NKS,C/   SAN JOSE,PINTO,MADRID,28320,
P0054,1.0,ROCHE DIAGNOSTICS,"AV.  DE LA GENERALITAT, 171-173",SANT CUGAT DEL VALLES,BARCELONA,08174,935834490
P0055,1.0,ALIM SANTOÑA*,C/   SANTANDER,SANTOÑA,CANTABRIA,39740,
P0056,1.0,VULKAN*,RESIDENCIAL JARAMA BLOQUE 7,PARACUELLOS DEL JARAMA,MADRID,28860,
P0057,1.0,ALFASIGMA ESPAÑA,AV   DIAGONAL,BARCELONA,BARCELONA,08006,934154822
P0058,1.0,ZARIA CORP(*),C    AGUILA REAL,LAS ROZAS,MADRID,28230,
P0059,1.0,MARTIDERM,C/   GARNATXA,CERVELLO,BARCELONA,08758,
P0060,1.0,DERMOESTETICA DEL SUR,C/   AVERROES,SEVILLA,SEVILLA,41020,956143406
P0061,1.0,CEX,C/   CANIGO,"LES FRANQUESES DEL VALLÉS,",BARCELONA,08520,938498033
P0062,1.0,AC INT*,C/   ARAQUIL,MADRID,MADRID,28023,
P0063,1.0,JOHNSON & JOHNSON,PASEO DE LAS DOCE ESTRELLAS,MADRID,MADRID,28042,917226128
P0064,1.0,BRUM,C/   QUEVEDO,OVIEDO,ASTURIAS,33012,
P0065,17.0,ISODIS NATURA,SQUARE DE L' AVIATION,B-1070,BRUXELLES (BELGIUM),,
P0066,1.0,CAREWELL P*,ITALIA,FIGUERES,GIRONA,17600,
P0067,1.0,OBEE INNOVA*,C    ESPRONCEDA,REUS,TARRAGONA,43202,
P0068,1.0,DOM,C/   GALLO,ESPLUGUES DE LLOBREGAT,BARCELONA,08950,933946400
P0069,1.0,LIFESCAN ESPAÑA,PASEO DE LAS DOCE ESTRELLAS,CAMPO DE LAS NACIONES,MADRID,28042,
P0070,1.0,SALUD 7.7*,C    LLANTERNERS,ALAQUAS,VALENCIA,46970,
P0071,1.0,GSK CH,C/   SEVERO OCHOA,TRES CANTOS,MADRID,28760,918070300
P0072,1.0,GR HERB MEDIC,C/   MANELIC,BARCELONA,BARCELONA,08017,
P0073,1.0,PARAPHAR*,C/   JUAN RAMON JIMENEZ, ,MADRID,28036,
P0074,1.0,SIGVARIS CIACYG*,C/   O'DONNELL, ,MADRID,28009,915731055
P0075,1.0,SMELLWELL *,C/   MERCE, ,BARCELONA,08002,
P0076,1.0,SARA LEE,C/   JOSEP PLA,BARCELONA,BARCELONA,08019,902202015
P0077,1.0,IHS DENTAL*,AVDA COLL DEL PORTELL, ,BARCELONA,08024,
P0078,1.0,NOVO NORDISK,C/   VIA DE LOS POBLADOS,MADRID,MADRID,28033,
P0079,1.0,SERVIPHARMA*,C/   LLOBREGAT,RIPOLLET,BARCELONA,08291,
P0080,1.0,NUPS*,RAMBLA DE MENDEZ NUÑEZ, ,ALICANTE,03002,
P0081,1.0,TEXSANIT*,C/   BRUSELAS,CARTAGENA,MURCIA,30393,
P0082,1.0,BB AVENT (*),C/   MARÍA DE PORTUGAL, ,BARCELONA,28050,
P0083,1.0,SANOFI AVENTIS (FISONS IBERICA)*,AV/  LEGANES,ALCORCON,MADRID,28925,
P0084,1.0,APARISI,C/   DEGA BAHI,BARCELONA,BARCELONA,08026,934362830
P0085,1.0,LENIZ&CO*,CR   LAUREA MIRÓ,SANT FELIU DE LLOBREGAT,BARCELONA,08980,
P0086,1.0,ROIG GORINA,C    ROQUETES,EL VENDRELL,TARRAGONA,43700,
P0087,1.0,ABANS C*,C.   SANT ANTONI MARIA CLARET,BARCELONA,BARCELONA,08025,637730186
P0088,1.0,LENTIMOP,C/   SAN ROMUALDO,MADRID,MADRID,28037,913040525
P0089,1.0,CENTRUM EF SA,C/   SAGITARIO,ALICANTE,ALICANTE,03006,965288160
P0090,1.0,CIC-DERMOLAB,AVD. DE MANOTERAS,MADRID,MADRID,28050,915544851
P0091,1.0,MADAUS*,C/   FOC, ,BARCELONA,08038,
P0092,1.0,UNIVITAL,C/   PUENTE COLGANTE,VALLADOLID,VALLADOLID,47007,902101951
P0093,1.0,DR GUERRA C,C/   GRAN DE GRACIA,BARCELONA,BARCELONA,08012,600433313
P0094,1.0,TARBIS FARMA,GRAN VIA CARLOS III, ,BARCELONA,08028,
P0095,1.0,INNOSCIENCE*,C/   LOPE DE VEGA, ,BARCELONA,08005,
P0096,1.0,LIBURNIA,PZA  DEL AYUNTAMIENTO,VALENCIA,VALENCIA,46002,
P0097,1.0,BYLY,RONDA DE SANTA MARIA,BARBERA DEL VALLES,BARCELONA,08210,937294848
P0098,1.0,THE BODY C(*),C    ITALIA,FIGUERES,GIRONA,17600,972676365
P0099,1.0,NEXIFARMS*,BRUCH, ,BARCELONA,08037,
P0100,1.0,DERMO PH & P,C/   CARLES BUIGAS NAVE,SANTA EULALIA DE RONÇANA,BARCELONA,08187,938446494
P0101,1.0,TREPAT-DIET,C/   REMENCES,MATARÓ,BARCELONA,08304,934970247
P0102,1.0,LAB GANASSINI,CAN SANT JOAN,RUBI,BARCELONA,08191,
P0103,1.0,LAB EMECE,CL   PABLO IGLESIAS,CUEVAS DE SAN MARCOS,MALAGA,29210,
P0104,1.0,INNOVACIONES DISRAS,C/   LOS PEDREGALES,DON BENITO,BADAJOZ,06400,924853754
P0105,1.0,NUTRICA*,C/   MUNTANER,BARCELONA,BARCELONA,08011,
P0106,1.0,DISIONTHER*,TRAVESIA C/ A- NAVE 10, ,NAVARRA,31192,
P0107,1.0,FANDERMICA*,CTRA NACIONAL N-I KM 31.3,SAN AGUSTIN DE GUADALIX,MADRID,28750,913513741
P0108,1.0,COFAGA,POLIGONO POCOMACO,MESOIRO,LA CORUÑA,15190,981299144
P0109,1.0,NUTESPAL(*),CTRA. FUENCARRAL - MADRID KM. 44,ALCOBENDAS,MADRID,28108,
P0110,1.0,VICKS LAB,AV   BRUSELAS,ALCOBENDAS,MADRID,28108,917222378
P0111,1.0,CINFA,C/   OLAZ-CHIPI,HUARTE- PAMPLONA,NAVARRA,31620,902115882
P0112,1.0,PROCTER & GAMBLE,AVDA DE BRUSELAS,ALCOBENDAS,MADRID,28108,
P0113,1.0,CASA PRONAT,C/   INDUSTRIA,SANT JULIÀ DE VILATORTA,BARCELONA,08504,938122447
P0114,1.0,FOURNIER*,AVD  DIAGONAL,BARCELONA,BARCELONA,08029,934954500
P0115,1.0,RO-MACIAS(*),GRUPO SINDICAL SAN PABLO C/ B,VIGO,PONTEVEDRA,36206,
P0116,1.0,NATURLINEA (*),C/   LANZAROTE,HUMANES,MADRID,28970,
P0117,1.0,ARTESANÍA AG,"CTRA. VILAFRANCA, KM. 4",SANT PERE RIBES,BARCELONA,08810,
P0118,1.0,FARMEDCO INT,C/   F. DE LA MARESMA,SANTA MARIA DE PALAUTORDERA,BARCELONA,08460,
P0119,1.0,"VITA GREEN EUROPA, S.A.",C    TUSET, ,BARCELONA,08006,900101572
P0120,1.0,CURADEN SWISS*,C    PIZARRO,VALENCIA,VALENCIA,46007,
P0121,1.0,LAB EXIKO,AV   CARRER TECNOLOGIA,VILADECANS,BARCELONA,08840,902262031
P0122,1.0,ABAO PH,C.   NUÑEZ DE BALBOA,MADRID,MADRID,28006,
P0123,1.0,RED DE DISTRIBUCION FCA(*),C/   GUZMAN EL BUENO,ALCOBENDAS,MADRID,28108,
P0124,1.0,VICHY,C/   JOSEFA VALCÁRCEL,MADRID,MADRID,28027,
P0125,1.0,ORDYVEN*,C/   CUEVAS DE ALMANZORA, ,MADRID,28033,
P0126,1.0,MIRATES*,C    REAL, ,MADRID,28230,
P0127,1.0,IBERMEDIC,C/   ANTONIO GAUDÍ,SANT BOI DE LLOBREGAT,BARCELONA,08830,936304345
P0128,1.0,BIOCOSMETICS,C/   ARAQUIL,MADRID,MADRID,28023,913571583
P0129,1.0,CENTRO DE INVESTIGACIONES CIENTIFICAS,C.   ESPRONCEDA,MADRID,MADRID,28003,
P0130,1.0,LORING,C/   MANUEL TOVAR,MADRID,MADRID,28034,
P0131,1.0,MCNEIL CONSUMER HEALTHCARE (*),PASEO DE LAS DOCE ESTRELLAS,CAMPO DE LAS NACIONES,MADRID,28042,
P0132,1.0,VISOFAR,C/   POL IND CATEX-VILAPOU,OLESA DE MONTSERRAT,BARCELONA,08640,902101932
P0133,1.0,BIAL,C/   ALAMEDA URQUIJO,BILBAO,BIZKAIA,48008,
P0134,1.0,LAISEDIET,C    TERRADAS,GETAFE,MADRID,28904,
P0135,1.0,FABRILMAYA*,C/   SALVADOR MURT,IGUALADA,BARCELONA,08700,
P0136,1.0,FARMALIDER*,C/   ARAGONESES,ALCOBENDAS,MADRID,28108,
P0137,1.0,BEBE INNOVA,C/   DOCTOR GONZALEZ DE LA COTERA,EL PUERTO DE SANTA MARIA,CADIZ,11500,902056185
P0138,1.0,ARIFARM,C    ALFONSO FERNANDEZ CLAUSELLS, ,MADRID,28035,902301033
P0139,1.0,EUROGENIX DERM*,JUANA I,BOADILLA DEL MONTE,MADRID,28660,
P0140,1.0,ACQUAVITTA *,C/.  YAKARTA, ,SEVILLA,41020,
P0141,1.0,ANALTEC*,AVDA DEL MEDITERRANEO, ,MADRID,28007,
P0142,1.0,VP PHARMA,C    VALLE DE TOBALINA,MADRID,MADRID,28021,
P0143,1.0,SANISHOP*,C/   ST SALVADOR,CERDANYOLA DEL VALLES,BARCELONA,08290,935802995
P0144,1.0,NEUSC,C/   SAU,GURB,BARCELONA,08503,
P0145,1.0,KIVEMU F.*,C    VELAZQUEZ, ,MADRID,28001,
P0146,1.0,ABAMED PH,PJ   CAN POLITIC,L'HOSPITALET DE LLOBREGAT,BARCELONA,08907,
P0147,1.0,PIERRE FABRE,C/   RAMON TRIAS FARGAS,BARCELONA,BARCELONA,08005,934833000
P0148,1.0,CENINTER,JUAN IGNACIO LUCA DE TENA,MADRID,MADRID,28027,917248217
P0149,1.0,COSMECLINIK,AVDA. DE LAS NIEVES,MOSTOLES,MADRID,28935,913195483
P0150,1.0,TEPE,CARRETERA DE LA MARINA,EL PRAT DE LLOBREGAT,BARCELONA,08820,
P0151,1.0,VITAL FARMA,C    PINO CENTRAL,SEVILLA,SEVILLA,41016,
P0152,1.0,ESTEVE PHARMACEUTICALS S.A.,PASSEIG DE LA ZONA FRANCA,BARCELONA,BARCELONA,08038,934466000
P0153,6.0,NUXE,64 RUE PIERRE CHARRON,PARIS,FRANCE,75008,
P0154,1.0,BLUE SKIN,"CARRETERA DE ALCALÁ,",ALCALÁ DE GUADAIRA,SEVILLA,41500,902101677
P0155,1.0,REMODENT,C/   SERRANO,MADRID,MADRID,28016,
P0156,1.0,ENDOPROFARMA,C/   SAN SALVADOR,VIGO,PONTEVEDRA,36204,
P0157,1.0,PRONAMED,CAMINO DEL RELOJ,FORTUNA,MURCIA,30628,968378749
P0158,1.0,DISPROFARM,C/   TORNERO,TELDE (GRAN CANARIA),ISLAS CANARIAS,35219,
P0159,1.0,BRAUN E*,C/   ANABEL SEGURA,ALCOBENDAS,MADRID,28108,900100501
P0160,1.0,WOODYBUZZ,Pº   DE LA CASTELLANA, ,MADRID,28046,
P0161,1.0,ENZIME,C    ANDRADE,BARCELONA,BARCELONA,08020,933148012
P0162,17.0,DILLS NV,"INTERLEUVNLAAN,",LEUVEN,(BELGIUM),03001,
P0163,1.0,PROSTRAKAN,AVDA DE BURGOS, ,MADRID,28036,
P0164,1.0,TOGAR*,SAN JAVIER,EL VENDRELL,TARRAGONA,43700,
P0165,1.0,SILICIUM LAB,C/ VILAFORTUNY,VILA-SECA,TARRAGONA,33875,877449948
P0166,1.0,PROD N CANARIAS,C    ALBERTO EINSTEIN,LA LAGUNA,SANTA CRUZ DE TENERIFE,38002,
P0167,1.0,LABO- FISH,Pº   DE LOS SAUCES,BOADILLA DEL MONTE,MADRID,28668,917152467
P0168,1.0,F DURBAN*,C/   IX,EL EJIDO,ALMERÍA,04710,950606469
P0169,1.0,NUTRIOPS,AVD. CABECICOS BLANCOS PARCELA 18.2.B,LIBRILLA,MURCIA,30892,
P0170,1.0,CAPSULE 1104,AMSTERDAM,TORRES DE LA ALAMEDA,MADRID,28813,
P0171,1.0,HITRONIC,CALLE G,LA PUEBLA DE ALFINDEN,ZARAGOZA,50171,
P0172,1.0,ALARIS LAB(*),C    GUZMAN EL BUENO,ALCOBENDAS,MADRID,28108,
P0173,1.0,GRAPA *,C/   LAGUNA 66-68-70,ALCORCON,MADRID,28923,
P0174,1.0,VEGENAT,CTRA. BADAJOZ MONTIJO EX 209 KM 24,PUEBLONUEVO DEL GUADIANA,BADAJOZ,06184,900214350
P0175,1.0,BARCINO*,C/   TUSET, ,BARCELONA,08006,
P0176,1.0,EUROPODEX,AVDA DEL LLANO,GIJON,ASTURIAS,33209,985990833
P0177,1.0,RONQUIGRAN (*),AVD. DE LA CONSTITUCION, ,GRANADA,18014,902501436
P0178,1.0,ERN,C/   PERU,BARCELONA,BARCELONA,08020,933148011
P0179,1.0,ESCANED,C/   TOMAS BRETON, ,MADRID,28045,
P0180,1.0,RECUPERAT-ION,C/   PUJADES,BARCELONA,BARCELONA,08005,902190246
P0181,1.0,ERGOS F,C/   CORREGIDOR JOSE PASAMONTE,MADRID,MADRID,28030,
P0182,1.0,SCHERING-PLOUGH (VER MSD)(*),CANTABRIA,ALCOBENDAS,MADRID,28108,
P0183,1.0,VITAL 2000,C/   BARCELONA,MOSTOLES,MADRID,28937,
P0184,1.0,VITAE HEALTH INNOVATION,C/   VERNEDA DEL CONGOST,MONTMELÓ,BARCELONA,08160,935908700
P0185,1.0,LACTALIS PULEVA S.L.,CAMINO DE PURCHIL,GRANADA,GRANADA,18004,628652390
P0186,1.0,FAES FARMA,C/   MAXIMO AGUIRRE,LEIOA,BIZKAIA,48940,900460153
P0187,1.0,DENATUR,AVDA CANTABRIA,MADRID,MADRID,28042,
P0188,1.0,ESPADIET,AV/  SANT JULIA,GRANOLLERS,BARCELONA,08403,933992408
P0189,1.0,FARDI,C/   GRASSOT,BARCELONA,BARCELONA,08025,
P0190,1.0,OLIVAR DESIERTO,P    ALMERIA, ,ALMERIA,04001,
P0191,1.0,NR ACC LACTANCIA(*),C/   TOPAZI,RUBÍ,BARCELONA,08191,935888545
P0192,1.0,COSMOTEC,AVDA DE ARAGON,VALENCIA,VALENCIA,46021,615278831
P0193,1.0,Q-PHARMA,C/   MORATIN,ALICANTE,ALICANTE,03008,965984446
P0194,1.0,SORIN GROUP E,AV   CORTS CATALANES,SAN CUGAT DEL VALLES,BARCELONA,08173,
P0195,1.0,PERYAN(*),C/   CIRCUNDE,LOGROÑO,LA RIOJA,26006,941437144
P0196,1.0,TEBIB(*),VIA DE LOS POBLADOS,MADRID,MADRID,28033,913818694
P0197,1.0,FARMATEX,CALLE B NAVE A-5,GALDAR,LAS PALMAS DE GRAN CANARIA,35488,
P0198,1.0,GENERFARMA,RONDA ISAAC PERAL,PATERNA,VALENCIA,46980,
P0199,1.0,DERMA ATLANTIS,C/   ZARAGOZA,VIGO,PONTEVEDRA,36203,
P0200,1.0,ABBEL(*),C/   ALTO DE LA CIGÜEÑA,LAS ROZAS,MADRID,28231,902051189
P0201,1.0,TIEDRA FCA,MIGUEL GOLF BJO,YECLA,MURCIA,30510,
P0202,1.0,FDEZ Y CANIVELL,C/   SEVERO OCHOA,CAMPANILLAS,MALAGA,29590,952338504
P0203,1.0,CELTIDERMA,C/   ZARAGOZA,VIGO,PONTEVEDRA,36203,
P0204,1.0,SELAND,"POL. IGELTZERA, NAVE 4-5",URDULIZ,BIZKAIA,48610,
P0205,1.0,WELEDA,C/   MANUEL TOVAR,MADRID,MADRID,28034,
P0206,1.0,FERRER INTERNACIONAL,AVENIDA DE DIAGONAL,BARCELONA,BARCELONA,08029,
P0207,1.0,CICLUM*,C.   DOCTOR ZAMENHOF, ,MADRID,28037,
P0208,1.0,RIMELAD,C.   CALVET, ,BARCELONA,08021,
P0209,1.0,E BEAUTY(*),"C    JUAN RAMON JIMENEZ,", ,MADRID,28036,
P0210,1.0,DOLISOS*,C/   PUERTO DE NAVACERRADA,MOSTOLES,MADRID,28935,900181077
P0211,1.0,PARMAZ,C/   RIO CUZNA,GETAFE,MADRID,28906,
P0212,1.0,FRESENIUS,C/   MARINA,BARCELONA,BARCELONA,08005,900532111
P0213,1.0,KALMA*,C/   CAMINO DE HORMIGUERAS, ,MADRID,28031,
P0214,1.0,NOVARTIS C. H.,C/   DE LA MARINA,BARCELONA,BARCELONA,08013,933067575
P0215,1.0,OPERON,C/   CAMINO DEL PLANO,CUARTE DE HUERVA,ZARAGOZA,50410,976503597
P0216,1.0,NUTRITION & SANTE,C/   PASSEIG DE GRACIA,BARCELONA,BARCELONA,08007,932167147
P0217,1.0,FUNK,RONDA GENERAL MITRE, ,BARCELONA,08022,
P0218,1.0,MENARINI CONSUMER HEALTHCARE,C/   GUIFRE,BADALONA,BARCELONA,08918,934633382
P0219,1.0,HIV TEST,C/   CORAZON DE MARIA, ,MADRID,28002,
P0220,1.0,ANASOM INT,CTRA SORIA KM 325-326,LARDERO,LA RIOJA,26140,
P0221,1.0,DURATOR,C/   ALCANTARA,MADRID,MADRID,28006,
P0222,1.0,PROHIMA INT. (*),CTRA N-II KM. 644,MATARÓ,BARCELONA,08302,902110634
P0223,1.0,COLUNGA,C/   MARIA AUXILIADORA,SEVILLA,SEVILLA,41003,
P0224,1.0,DEVELOPPEMENT*,C/   COSTA BRAVA, ,BARCELONA,08030,
P0225,1.0,NEOCHEMICAL,STA LEONOR,MADRID,MADRID,28037,
P0226,1.0,MEDIT BL,C/   HOMERO,BARCELONA,BARCELONA,08023,
P0227,1.0,GENOVE,AVDA CARRILET,"L,HOSPITALET DE LLOBREGAT",BARCELONA,08907,932606800
P0228,1.0,ARIANT*,C.   FERRAZ, ,MADRID,28008,
P0229,12.0,SANTAVERDE*,"KLÄRCHENSTR, 11", ,HAMBURGO (ALEMANIA),22299,
P0230,,LABORATOIRES BAILLEUL,C/   RAIMUNDO FERNÁNDEZ VILLAVERDE,MADRID,MADRID,28003,911438370
P0231,1.0,SANAVI,C/   LAS ERAS,LACHAR,GRANADA,18327,958457127
P0232,1.0,BE&PEL,CASINO,SARON,CANTABRIA,39620,
P0233,1.0,COFLEXOR,C/   WATT,BARBERA DEL VALLES,BARCELONA,08210,937295520
P0234,1.0,AYRA*,C    LLULL, ,BARCELONA,08019,
P0235,1.0,COMP NATURALES*,C/   DIPUTACION,BILBAO,BIZKAIA,48008,944155765
P0236,1.0,E 97 EURODERM,C/   CAMBRILS, ,MADRID,28034,917350639
P0237,1.0,LANSINOH*,AV   ARROYO DE LA VEGA,ALCOBENDAS,MADRID,28700,606122558
P0238,1.0,DR LLANO(*),C/   MAESTRO RIPOLL,MADRID,MADRID,28006,
P0239,1.0,GRIFOLS,C/   CAN GUASCH,PARETS DEL VALLES (BARCELONA),BARCELONA,08150,
P0240,1.0,RAGA,Pº   CASTELLANA,MADRID,MADRID,28046,914570001
P0241,1.0,OTC,C/   MONTURIOL,EL PAPIOL,BARCELONA,08754,934731910
P0242,1.0,PHYTO-ESP,C    NICANOR VILLA,ZARAGOZA,ZARAGOZA,50002,
P0243,1.0,MARDISFAR*,GAMONAL,POL. VALLECAS EDF. VALENCIA,MADRID,28031,
P0244,1.0,DISOP,AVD. VALDELAPARRA,ALCOBENDAS,MADRID,28108,916612244
P0245,1.0,ACTA FARMA,C/   CERCEDILLA,ALCORCÓN,MADRID,28925,
P0246,1.0,INTRAVEN,CTRA. AJALVIR-TORREJON KM 3.300,AJALVIR,MADRID,28864,
P0247,1.0,JORDA QUILIS,C/   FRANCISCO FERRER PASTOR,CATARROJA,VALENCIA,46470,
P0248,1.0,FDA I T*,AV   MONTECLARO,POZUELO DE ALARCÓN,MADRID,28223,
P0249,1.0,BASIRA,AV.  DE SARRIÁ 163- 1º - 4º,BARCELONA,BARCELONA,08017,
P0250,1.0,GRIFOLS MOVACO,PALOU,PARETS DEL VALLES,BARCELONA,08150,
P0251,1.0,RUBIO,AV   INDUSTRIA,CASTELLBISBAL,BARCELONA,08755,937722509
P0252,1.0,CDM COSMETICA DERMATOLOGICA,INFANTA CRISTINA,MURCIA,MURCIA,30007,
P0253,1.0,AVERROES,CTRA DE PALAMOS,BORDILS,GIRONA,17462,
P0254,1.0,PASSION FOR LIFE,C/   CANTIN Y GAMBOA,ZARAGOZA,ZARAGOZA,50003,
P0255,1.0,PUCK IMPORT,C/   RAMON Y CAJAL 5- 7 BAJO DCHA,BARCELONA,BARCELONA,08800,938100456
P0256,1.0,BELGEUSE,C/   GOYA,MADRID,MADRID,28290,916308014
P0257,1.0,GAYGA,C/   DEL PILAR,VELEZ-MALAGA,MALAGA,29790,
P0258,1.0,ORT XEREZ,C/   HORNO,JEREZ DE LA FRONTERA,CADIZ,11403,
P0259,1.0,GILI*,C/   BALMES, ,BARCELONA,08007,
P0260,1.0,CONINFARM(*),C    POZO,PARACUELLOS DEL JARAMA,MADRID,28860,916584241
P0261,1.0,VALEANT*,AV.  CASTILLA,SAN FERNANDO DE HENARES,MADRID,28830,
P0262,1.0,AURUM XXIV*,CARRETERA SORIA KM 325-326,LARDERO,LA RIOJA,26140,
P0263,1.0,VENDRELL LAB,SUMOI,OLERDOLA,BARCELONA,08734,902203206
P0264,1.0,ALCON CUSI,GRAN VIA DE LES CORTS CATALANES,BARCELONA,BARCELONA,08013,934977013
P0265,1.0,SALLO KYRA,C/   COMPOSITOR BACH,RUBI,BARCELONA,08191,
P0266,1.0,INAMED*,AVDA MADRID, ,BARCELONA,08028,
P0267,1.0,ASTRAZENECA,C/   SERRANO GALVACHE (ED. ROBLE PARQUE NORTE),MADRID,MADRID,28033,900162001
P0268,1.0,GSN,DESIERTO DE TABERNAS,PINTO,MADRID,28320,
P0269,1.0,CAREDERM,C.   YAKARTA,SEVILLA,SEVILLA,41020,954532680
P0270,1.0,KILUVA,C.   PJE PERE RODRIGUEZ,BARCELONA,BARCELONA,08028,
P0271,1.0,BEL-COSMETIC,C.   SANT GERVASI DE CASSOLES,BARCELONA,BARCELONA,08022,
P0272,1.0,NUPEL (*),RUA  CARPINTEIROS,LUGO,LUGO,27003,982209625
P0273,1.0,MERCK,C/   MARIA DE MOLINA,MADRID,MADRID,28006,900505860
P0274,1.0,NURIA PLANAS,C/   COMPOSITOR R. VICTORI,SANT JULIA DE VILATORTA,BARCELONA,08504,938856602
P0275,1.0,TOVIPIE,AV   EL SOT DE LES VERNEDES,SANT CEBRIA DE VALLALTA,BARCELONA,08396,937630844
P0276,1.0,IFCANTABRIA,AREQUIPA,MADRID,MADRID,28043,
P0277,1.0,DE BARRIOS,C/   ROSELLON,SANT BOI DE LLOBREGAT,BARCELONA,08830,
P0278,1.0,SERES*,C/   MOSEN PERE PUJOL,ALPICAT,LLEIDA,25110,
P0279,1.0,INEXFA*,CTRA. NACIONAL-340 : KM. 28,ORIHUELA,ALICANTE,03300,
P0280,1.0,ERBAPHARM LAB*,C/   LLEVANT,LA PALMA DE CERVELLO,BARCELONA,08756,936720102
P0281,1.0,IMEXCLINIC,C/   CHARLES ROBERT DARWIN,PATERNA,VALENCIA,46980,902901514
P0282,1.0,EXTOS TANICOS*,C/   PERELLO, ,BARCELONA,08005,
P0283,1.0,GUZMAN REGUEIRO,BERNARD VICENT,SANTA FE,GRANADA,18320,
P0284,1.0,LAB INIBSA,"CTRA.SABADELL-GRANOLLERS KM.14,5",LLISSA DE VALL,BARCELONA,08185,902464272
P0285,1.0,UNIPHARMA,C/   LAGASCA,MADRID,MADRID,08754,
P0286,1.0,AROMAS MUNDO*,C/   SOCUELLAMOS (POL. IND. LARACHE),CIUDAD REAL,CIUDAD REAL,13005,
P0287,1.0,PADISA VARELL,C/   VEREDA DE LOS BARROS,ALCORCON,MADRID,28925,
P0288,1.0,NARVAL P,VALLE DEL TENA,BOADILLA DEL MONTE,MADRID,28669,902262646
P0289,1.0,A G FARMA,C/   EINSTEIN,TRES CANTOS,MADRID,28760,
P0290,1.0,MELCART(*),LOS AGUILUCES - CTRA M 513 KM 1,POZUELO DE ALARCÓN,MADRID,28223,
P0291,1.0,HOME INSTITUT,C    CASABERMEJA,MALAGA,MALAGA,29004,
P0292,1.0,I.T.S.*,PZA  CATALUÑA, ,BARCELONA,08002,
P0293,1.0,BELMAC*,C/   TEIDE,SAN SEBASTIÁN DE LOS REYES,MADRID,28700,
P0294,1.0,VICORVA,POLIGONO IND. CASTILLA VIAL 1 PARC 9-B,CHESTE,VALENCIA,46380,
P0295,1.0,CATALYSIS,Pº   GREGORIO MARAÑON,TOLEDO,TOLEDO,45007,913456902
P0296,1.0,BCN FARMA,EDUARD MARISTANY 430- 432,BADALONA,BARCELONA,08918,
P0297,1.0,ALMOND(*),AV/  CABECICOS BLANCOS,LIBRILLA,MURCIA,30892,
P0298,1.0,JOSE GRANERO,PSO. DE LAS DELICIAS,MADRID,MADRID,28045,
P0299,1.0,NUA B.I.,C    POLIGONO INDUSTRIAL URAZANDI,ERANDIO,VIZCAYA,48950,902101748
P0300,1.0,GAYOSO*,HIERRO,TORREJON DE ARDOZ,MADRID,28850,
P0301,1.0,ARLINCO(*),C/   RIERA PRINCIPAL,ALELLA,BARCELONA,08328,935404280
P0302,1.0,BIMON*,C/   LLUIS COMPANYS,BERGA,BARCELONA,08600,
P0303,1.0,MIXTUM*,C    CASTILLA, ,SEVILLA,41010,677046905
P0304,1.0,ANDES FORUM(*),C/   VALLE DE LA FUENFRIA,MADRID,MADRID,28034,
P0305,1.0,JUSTE SAQF,AVENIDA DE SAN PABLO,COSLADA (MADRID).,MADRID,28823,917248217
P0306,1.0,AMERICO GOV,"CTRA. TORREJON-AJALVIR, KM. 5,200",AJALVIR,MADRID,28864,
P0307,1.0,IGLESIAS M,AV   ALEXANDRE CRIBEIRO,CANGAS DEL MORRAZO,PONTEVEDRA,36940,902103164
P0308,1.0,CMR,PASEO DE LOS CHOPOS,VILLAMANTILLA (MADRID),MADRID,28609,622434435
